,mean_di_approval_race,mean_di_approval_eth,mean_di_approval_sex,mean_di_fn_race,mean_di_fn_eth,mean_di_fn_sex,mean_di_fp_race,mean_di_fp_eth,mean_di_fp_sex,var_di_approval_race,var_di_approval_eth,var_di_approval_sex,var_di_fn_race,var_di_fn_eth,var_di_fn_sex,var_di_fp_race,var_di_fp_eth,var_di_fp_sex,auc,eps
0,0.5153278831373085,1.0369346283687175,0.749106609254266,1.3043228280033712,0.9237586412110657,1.2483316730113643,0.6175249535232306,1.1812615827968678,0.7519238358915574,4.310906885185502e-05,0.00012493906786396138,2.6243052271967942e-05,0.0006549298174104475,0.002944004736221373,0.0006830498073944585,0.00018357470476147635,0.0038446062897700777,0.0001778384380924199,0.7657310341700753,inf
1,0.5145029503226395,1.0383237119228321,0.7494833896988595,1.30579118000783,0.9220611873416795,1.2473755342992192,0.6154944716128414,1.184333450507196,0.752484108155764,4.1443342663187893e-05,0.0001349864834620093,2.7319820594363694e-05,0.000642850892470295,0.0031295881967429774,0.0006973787601369746,0.00015502412796242456,0.0038102664786096073,0.00016883671498780335,0.7657540345219886,2.0
2,0.5155724083038107,1.0376911033810852,0.7500322366208174,1.3025309811585246,0.9217402509486078,1.2439411379431895,0.6170260942925093,1.181911815928019,0.7520353679346579,5.9441630748186315e-05,0.00011002635043432828,1.810770098369786e-05,0.0008128630070665998,0.002781236125340235,0.0004969125612045174,0.0001815613791415678,0.0040556629836743675,0.0001489788943105288,0.7657387222767993,1.0
3,0.5174948306776476,1.03854538235459,0.7503347976878443,1.3097755284917547,0.9174573732538647,1.251913332579006,0.6188703669667339,1.180363028434656,0.7530331863611062,2.4630530645084087e-05,0.00016693094641104,3.579008493380685e-05,0.0005352137943782639,0.002819213274987793,0.0007786222861391244,0.0002621061424341805,0.0037014818045068287,0.00019441636705157993,0.7657215166965748,0.5
4,0.5218654398233475,1.0332551969437702,0.7586788862533045,1.2957110008748347,0.927174174518109,1.2318889517160128,0.6261679704752098,1.1720351925241246,0.7678823210438637,9.82912810834909e-05,0.00029631645935279335,7.483503738987297e-05,0.0008205809193342435,0.00253953638047154,0.0014708493274981703,0.000690865738415353,0.0025280452300412474,0.0004407371381850892,0.766118111592151,0.25
5,0.5293667676960971,1.0701303710028676,0.7575915802454293,1.27200839137974,0.8616992061018616,1.2340196019316292,0.6391872139701407,1.2332838114155606,0.7660677121366397,8.904371662458316e-05,0.0013198175512177228,0.00034234627004536735,0.001131025888744715,0.009333959893852512,0.004287192294501738,8.058538717288967e-05,0.010193295362228561,0.0014744755313035385,0.7652345978355074,0.125
6,0.548293027331901,1.0126811346592348,0.7521323018788403,1.224535508106335,0.9785197229697309,1.2493261618904437,0.668929467384357,1.149941648331726,0.7552973504719053,0.0002855043833464513,0.0015656051560878261,0.0001995733105422287,0.0021385232674701357,0.011097106611990142,0.000581476653043677,0.00035449376670396713,0.007920158055636003,0.00044283563906482996,0.7642968899504247,0.0625
